Trans id,Member id,Store id,Date
07-01-2021_08:21:18_40_3,40,3,2021-01-07
07-01-2021_17:51:57_69_1,69,1,2021-01-07
07-01-2021_13:09:29_67_2,67,2,2021-01-07
07-01-2021_02:18:31_81_1,81,1,2021-01-07
07-01-2021_09:34:46_36_1,36,1,2021-01-07
07-01-2021_13:13:42_62_3,62,3,2021-01-07
07-01-2021_11:47:49_70_2,70,2,2021-01-07
07-01-2021_08:28:09_90_3,90,3,2021-01-07
07-01-2021_02:47:23_55_1,55,1,2021-01-07
07-01-2021_01:21:55_6_1,6,1,2021-01-07
07-01-2021_08:17:26_75_3,75,3,2021-01-07
07-01-2021_05:48:06_52_2,52,2,2021-01-07
07-01-2021_20:39:41_66_2,66,2,2021-01-07
07-01-2021_06:31:57_4_3,4,3,2021-01-07
07-01-2021_14:01:30_59_1,59,1,2021-01-07
07-01-2021_19:55:01_79_3,79,3,2021-01-07
07-01-2021_05:41:14_38_2,38,2,2021-01-07
07-01-2021_14:15:44_31_3,31,3,2021-01-07
08-01-2021_09:18:07_21_3,21,3,2021-01-08
08-01-2021_05:51:39_11_1,11,1,2021-01-08
08-01-2021_12:42:44_92_3,92,3,2021-01-08
08-01-2021_21:36:56_1_2,1,2,2021-01-08
08-01-2021_01:01:06_87_2,87,2,2021-01-08
08-01-2021_03:38:51_17_3,17,3,2021-01-08
08-01-2021_20:23:14_62_1,62,1,2021-01-08
08-01-2021_12:13:50_69_2,69,2,2021-01-08
08-01-2021_13:37:50_15_3,15,3,2021-01-08
08-01-2021_19:28:57_94_1,94,1,2021-01-08
08-01-2021_22:36:36_46_3,46,3,2021-01-08
08-01-2021_17:07:52_38_2,38,2,2021-01-08
08-01-2021_08:09:48_92_3,92,3,2021-01-08
08-01-2021_03:56:48_68_2,68,2,2021-01-08
08-01-2021_17:12:06_45_2,45,2,2021-01-08
08-01-2021_22:58:19_38_3,38,3,2021-01-08
08-01-2021_18:21:26_3_2,3,2,2021-01-08
08-01-2021_11:20:09_51_1,51,1,2021-01-08
08-01-2021_06:02:12_72_2,72,2,2021-01-08
08-01-2021_07:26:08_70_3,70,3,2021-01-08
08-01-2021_13:18:11_59_1,59,1,2021-01-08
08-01-2021_21:03:09_90_2,90,2,2021-01-08
08-01-2021_08:23:30_85_2,85,2,2021-01-08
08-01-2021_07:48:57_43_1,43,1,2021-01-08
08-01-2021_08:22:21_94_2,94,2,2021-01-08
08-01-2021_19:04:18_83_2,83,2,2021-01-08
08-01-2021_15:28:36_36_2,36,2,2021-01-08
08-01-2021_04:39:02_96_1,96,1,2021-01-08
08-01-2021_10:16:15_1_3,1,3,2021-01-08
08-01-2021_17:19:48_81_1,81,1,2021-01-08
08-01-2021_14:47:58_63_2,63,2,2021-01-08
08-01-2021_08:15:52_32_1,32,1,2021-01-08
08-01-2021_22:03:05_47_1,47,1,2021-01-08
08-01-2021_19:27:13_66_1,66,1,2021-01-08
08-01-2021_10:20:36_37_1,37,1,2021-01-08
08-01-2021_15:16:49_91_3,91,3,2021-01-08
08-01-2021_05:40:57_10_1,10,1,2021-01-08
08-01-2021_06:21:01_75_2,75,2,2021-01-08
08-01-2021_12:24:24_10_1,10,1,2021-01-08
08-01-2021_16:47:44_7_2,7,2,2021-01-08
09-01-2021_08:59:33_11_2,11,2,2021-01-09
09-01-2021_04:32:38_49_3,49,3,2021-01-09
09-01-2021_19:30:08_74_1,74,1,2021-01-09
09-01-2021_21:07:46_46_1,46,1,2021-01-09
09-01-2021_13:22:35_15_3,15,3,2021-01-09
09-01-2021_01:04:36_52_1,52,1,2021-01-09
09-01-2021_14:44:20_20_1,20,1,2021-01-09
09-01-2021_01:55:31_90_2,90,2,2021-01-09
09-01-2021_06:46:49_11_1,11,1,2021-01-09
09-01-2021_09:09:43_82_1,82,1,2021-01-09
09-01-2021_09:20:31_28_1,28,1,2021-01-09
09-01-2021_08:41:42_25_3,25,3,2021-01-09
09-01-2021_21:59:48_46_3,46,3,2021-01-09
09-01-2021_03:59:34_61_3,61,3,2021-01-09
09-01-2021_02:29:42_21_3,21,3,2021-01-09
09-01-2021_13:48:22_76_2,76,2,2021-01-09
09-01-2021_04:30:47_96_1,96,1,2021-01-09
09-01-2021_10:13:09_33_1,33,1,2021-01-09
09-01-2021_09:13:01_49_1,49,1,2021-01-09
09-01-2021_23:50:32_58_1,58,1,2021-01-09
09-01-2021_21:50:54_91_1,91,1,2021-01-09
09-01-2021_04:44:03_75_2,75,2,2021-01-09
09-01-2021_23:36:20_2_1,2,1,2021-01-09
09-01-2021_14:53:48_39_1,39,1,2021-01-09
09-01-2021_16:48:37_95_2,95,2,2021-01-09
09-01-2021_16:57:44_27_3,27,3,2021-01-09
09-01-2021_01:10:45_44_3,44,3,2021-01-09
09-01-2021_18:50:53_49_1,49,1,2021-01-09
09-01-2021_16:43:51_55_3,55,3,2021-01-09
09-01-2021_16:55:43_4_1,4,1,2021-01-09
09-01-2021_03:23:14_43_3,43,3,2021-01-09
09-01-2021_22:35:08_66_3,66,3,2021-01-09
09-01-2021_23:50:28_60_2,60,2,2021-01-09
09-01-2021_23:33:58_27_1,27,1,2021-01-09
09-01-2021_16:41:32_52_2,52,2,2021-01-09
09-01-2021_03:27:07_44_1,44,1,2021-01-09
09-01-2021_11:33:28_56_1,56,1,2021-01-09
09-01-2021_17:56:26_60_3,60,3,2021-01-09
09-01-2021_12:28:43_7_1,7,1,2021-01-09
09-01-2021_12:48:37_55_1,55,1,2021-01-09
10-01-2021_22:13:56_63_2,63,2,2021-01-10
10-01-2021_22:03:13_46_2,46,2,2021-01-10
10-01-2021_16:18:35_64_3,64,3,2021-01-10
10-01-2021_13:28:08_51_2,51,2,2021-01-10
10-01-2021_11:16:13_58_1,58,1,2021-01-10
10-01-2021_14:17:34_67_3,67,3,2021-01-10
10-01-2021_01:09:04_29_2,29,2,2021-01-10
10-01-2021_22:28:12_90_2,90,2,2021-01-10
10-01-2021_13:23:33_41_3,41,3,2021-01-10
10-01-2021_11:49:23_35_3,35,3,2021-01-10
10-01-2021_05:10:15_52_2,52,2,2021-01-10
10-01-2021_04:38:36_88_2,88,2,2021-01-10
10-01-2021_08:52:19_91_3,91,3,2021-01-10
10-01-2021_07:05:28_93_1,93,1,2021-01-10
10-01-2021_11:03:46_51_2,51,2,2021-01-10
10-01-2021_20:39:50_56_3,56,3,2021-01-10
10-01-2021_05:26:42_45_2,45,2,2021-01-10
10-01-2021_03:57:25_65_1,65,1,2021-01-10
10-01-2021_12:04:02_45_3,45,3,2021-01-10
10-01-2021_22:49:29_88_1,88,1,2021-01-10
10-01-2021_21:09:22_18_1,18,1,2021-01-10
10-01-2021_22:39:30_83_2,83,2,2021-01-10
10-01-2021_01:23:06_25_1,25,1,2021-01-10
10-01-2021_08:33:36_19_3,19,3,2021-01-10
10-01-2021_14:22:52_61_3,61,3,2021-01-10
11-01-2021_10:43:51_35_3,35,3,2021-01-11
11-01-2021_22:25:21_91_3,91,3,2021-01-11
11-01-2021_11:51:53_51_2,51,2,2021-01-11
11-01-2021_18:26:29_97_2,97,2,2021-01-11
11-01-2021_23:07:42_75_1,75,1,2021-01-11
11-01-2021_11:52:38_32_2,32,2,2021-01-11
11-01-2021_16:09:30_97_1,97,1,2021-01-11
11-01-2021_03:50:40_23_3,23,3,2021-01-11
11-01-2021_09:25:08_67_2,67,2,2021-01-11
11-01-2021_10:29:45_37_3,37,3,2021-01-11
11-01-2021_15:28:02_81_1,81,1,2021-01-11
11-01-2021_23:59:39_12_3,12,3,2021-01-11
11-01-2021_14:23:56_81_1,81,1,2021-01-11
11-01-2021_05:37:28_45_2,45,2,2021-01-11
11-01-2021_18:47:45_60_3,60,3,2021-01-11
11-01-2021_01:10:46_63_2,63,2,2021-01-11
11-01-2021_15:41:39_49_1,49,1,2021-01-11
11-01-2021_06:47:52_92_2,92,2,2021-01-11
11-01-2021_11:22:17_2_2,2,2,2021-01-11
11-01-2021_06:41:26_45_2,45,2,2021-01-11
11-01-2021_18:21:05_99_1,99,1,2021-01-11
11-01-2021_20:47:21_95_1,95,1,2021-01-11
11-01-2021_07:49:59_11_3,11,3,2021-01-11
11-01-2021_13:52:46_2_1,2,1,2021-01-11
11-01-2021_10:40:43_96_1,96,1,2021-01-11
11-01-2021_23:45:10_42_2,42,2,2021-01-11
11-01-2021_08:08:18_57_1,57,1,2021-01-11
12-01-2021_02:47:01_7_3,7,3,2021-01-12
12-01-2021_16:17:46_20_1,20,1,2021-01-12
12-01-2021_09:02:42_9_3,9,3,2021-01-12
12-01-2021_23:38:33_39_3,39,3,2021-01-12
12-01-2021_19:06:49_8_2,8,2,2021-01-12
12-01-2021_08:10:15_94_3,94,3,2021-01-12
12-01-2021_21:31:50_96_2,96,2,2021-01-12
12-01-2021_13:06:39_45_2,45,2,2021-01-12
12-01-2021_07:46:38_22_2,22,2,2021-01-12
12-01-2021_03:35:23_10_1,10,1,2021-01-12
12-01-2021_03:48:50_89_1,89,1,2021-01-12
12-01-2021_11:59:28_74_3,74,3,2021-01-12
12-01-2021_10:01:52_7_3,7,3,2021-01-12
12-01-2021_13:29:15_94_3,94,3,2021-01-12
12-01-2021_11:22:33_56_3,56,3,2021-01-12
12-01-2021_11:02:22_22_3,22,3,2021-01-12
12-01-2021_12:11:53_33_2,33,2,2021-01-12
12-01-2021_16:44:56_36_2,36,2,2021-01-12
13-01-2021_11:11:31_34_1,34,1,2021-01-13
13-01-2021_09:28:46_37_3,37,3,2021-01-13
13-01-2021_05:32:07_58_3,58,3,2021-01-13
13-01-2021_01:27:06_76_2,76,2,2021-01-13
13-01-2021_20:50:07_26_1,26,1,2021-01-13
13-01-2021_13:26:33_17_2,17,2,2021-01-13
13-01-2021_15:06:30_23_2,23,2,2021-01-13
13-01-2021_15:27:20_11_2,11,2,2021-01-13
13-01-2021_05:02:38_36_3,36,3,2021-01-13
13-01-2021_06:39:14_68_2,68,2,2021-01-13
13-01-2021_16:31:02_90_3,90,3,2021-01-13
13-01-2021_20:43:34_36_1,36,1,2021-01-13
13-01-2021_20:47:48_60_3,60,3,2021-01-13
13-01-2021_19:26:29_82_1,82,1,2021-01-13
13-01-2021_10:32:28_19_2,19,2,2021-01-13
13-01-2021_06:04:58_26_1,26,1,2021-01-13
13-01-2021_17:08:28_88_2,88,2,2021-01-13
13-01-2021_18:37:54_27_1,27,1,2021-01-13
13-01-2021_05:15:09_29_1,29,1,2021-01-13
13-01-2021_07:12:45_95_1,95,1,2021-01-13
13-01-2021_20:30:47_45_3,45,3,2021-01-13
13-01-2021_04:43:06_26_3,26,3,2021-01-13
13-01-2021_07:19:29_37_2,37,2,2021-01-13
13-01-2021_04:38:57_97_1,97,1,2021-01-13
13-01-2021_04:59:57_15_3,15,3,2021-01-13
13-01-2021_22:25:29_18_2,18,2,2021-01-13
13-01-2021_17:11:52_16_2,16,2,2021-01-13
13-01-2021_22:16:28_55_3,55,3,2021-01-13
13-01-2021_08:16:04_24_3,24,3,2021-01-13
13-01-2021_22:34:18_46_3,46,3,2021-01-13
13-01-2021_11:18:22_17_2,17,2,2021-01-13
13-01-2021_13:30:02_92_3,92,3,2021-01-13
13-01-2021_05:08:55_49_2,49,2,2021-01-13
13-01-2021_04:19:30_74_3,74,3,2021-01-13
13-01-2021_17:27:48_96_3,96,3,2021-01-13
13-01-2021_15:40:40_92_3,92,3,2021-01-13
13-01-2021_11:02:21_46_1,46,1,2021-01-13
13-01-2021_18:54:37_81_3,81,3,2021-01-13
13-01-2021_09:46:52_58_2,58,2,2021-01-13
14-01-2021_16:37:26_41_1,41,1,2021-01-14
14-01-2021_06:39:15_79_2,79,2,2021-01-14
14-01-2021_04:57:38_77_3,77,3,2021-01-14
14-01-2021_17:55:11_30_2,30,2,2021-01-14
14-01-2021_12:51:44_65_3,65,3,2021-01-14
14-01-2021_09:57:52_28_1,28,1,2021-01-14
14-01-2021_01:25:43_30_3,30,3,2021-01-14
14-01-2021_16:50:43_98_1,98,1,2021-01-14
14-01-2021_23:48:47_81_2,81,2,2021-01-14
14-01-2021_11:11:22_99_3,99,3,2021-01-14
14-01-2021_23:47:46_6_2,6,2,2021-01-14
14-01-2021_14:54:47_17_1,17,1,2021-01-14
14-01-2021_23:31:01_93_2,93,2,2021-01-14
14-01-2021_01:57:20_10_1,10,1,2021-01-14
14-01-2021_16:45:23_15_3,15,3,2021-01-14
14-01-2021_20:02:27_82_2,82,2,2021-01-14
14-01-2021_16:01:15_63_2,63,2,2021-01-14
14-01-2021_08:54:14_56_2,56,2,2021-01-14
14-01-2021_16:44:26_25_3,25,3,2021-01-14
14-01-2021_07:46:25_41_2,41,2,2021-01-14
14-01-2021_16:30:27_40_1,40,1,2021-01-14
14-01-2021_04:12:38_45_2,45,2,2021-01-14
14-01-2021_19:20:41_60_2,60,2,2021-01-14
14-01-2021_04:04:32_68_1,68,1,2021-01-14
14-01-2021_23:31:57_50_2,50,2,2021-01-14
14-01-2021_02:12:04_86_2,86,2,2021-01-14
14-01-2021_14:14:34_50_3,50,3,2021-01-14
14-01-2021_01:33:46_52_2,52,2,2021-01-14
14-01-2021_03:03:13_35_3,35,3,2021-01-14
14-01-2021_13:09:40_22_3,22,3,2021-01-14
14-01-2021_03:55:50_52_1,52,1,2021-01-14
14-01-2021_19:38:11_60_3,60,3,2021-01-14
15-01-2021_09:42:22_37_2,37,2,2021-01-15
15-01-2021_18:11:33_78_1,78,1,2021-01-15
15-01-2021_11:49:31_37_3,37,3,2021-01-15
15-01-2021_13:14:48_93_3,93,3,2021-01-15
15-01-2021_13:29:33_91_3,91,3,2021-01-15
15-01-2021_03:56:36_55_1,55,1,2021-01-15
15-01-2021_11:51:21_68_3,68,3,2021-01-15
15-01-2021_03:36:50_55_3,55,3,2021-01-15
15-01-2021_18:56:52_17_2,17,2,2021-01-15
15-01-2021_07:23:42_97_1,97,1,2021-01-15
15-01-2021_16:05:55_61_3,61,3,2021-01-15
15-01-2021_22:08:55_6_1,6,1,2021-01-15
15-01-2021_01:58:46_85_2,85,2,2021-01-15
15-01-2021_15:31:57_96_2,96,2,2021-01-15
15-01-2021_21:44:50_70_3,70,3,2021-01-15
15-01-2021_18:12:41_61_3,61,3,2021-01-15
15-01-2021_23:51:32_5_1,5,1,2021-01-15
15-01-2021_17:16:59_82_1,82,1,2021-01-15
15-01-2021_06:36:51_55_3,55,3,2021-01-15
15-01-2021_06:40:03_63_3,63,3,2021-01-15
15-01-2021_04:57:16_61_2,61,2,2021-01-15
16-01-2021_20:33:50_31_2,31,2,2021-01-16
16-01-2021_22:17:21_97_3,97,3,2021-01-16
16-01-2021_14:53:52_99_2,99,2,2021-01-16
16-01-2021_22:45:17_79_2,79,2,2021-01-16
16-01-2021_06:41:03_2_3,2,3,2021-01-16
16-01-2021_01:50:04_88_3,88,3,2021-01-16
16-01-2021_19:56:59_53_1,53,1,2021-01-16
16-01-2021_13:40:37_40_2,40,2,2021-01-16
16-01-2021_15:28:11_94_3,94,3,2021-01-16
16-01-2021_23:20:56_83_2,83,2,2021-01-16
16-01-2021_19:47:39_68_1,68,1,2021-01-16
16-01-2021_11:32:18_1_1,1,1,2021-01-16
16-01-2021_05:02:43_46_2,46,2,2021-01-16
16-01-2021_22:45:07_27_3,27,3,2021-01-16
16-01-2021_12:31:59_61_1,61,1,2021-01-16
16-01-2021_13:50:50_41_1,41,1,2021-01-16
16-01-2021_02:12:01_8_3,8,3,2021-01-16
16-01-2021_15:01:51_24_2,24,2,2021-01-16
16-01-2021_22:33:22_29_2,29,2,2021-01-16
16-01-2021_12:53:59_13_3,13,3,2021-01-16
16-01-2021_04:39:20_29_1,29,1,2021-01-16
16-01-2021_06:15:21_8_1,8,1,2021-01-16
16-01-2021_07:57:01_9_1,9,1,2021-01-16
16-01-2021_03:57:19_1_3,1,3,2021-01-16
16-01-2021_02:31:37_63_3,63,3,2021-01-16
16-01-2021_14:37:50_26_3,26,3,2021-01-16
16-01-2021_01:42:14_26_1,26,1,2021-01-16
16-01-2021_13:52:02_72_3,72,3,2021-01-16
17-01-2021_02:04:53_23_2,23,2,2021-01-17
17-01-2021_15:07:28_83_2,83,2,2021-01-17
17-01-2021_13:10:54_68_1,68,1,2021-01-17
17-01-2021_21:07:33_73_3,73,3,2021-01-17
17-01-2021_06:57:56_70_1,70,1,2021-01-17
17-01-2021_13:21:13_57_2,57,2,2021-01-17
17-01-2021_03:31:39_58_1,58,1,2021-01-17
17-01-2021_04:46:37_52_1,52,1,2021-01-17
17-01-2021_14:25:42_76_3,76,3,2021-01-17
17-01-2021_17:22:14_93_1,93,1,2021-01-17
17-01-2021_13:22:37_98_2,98,2,2021-01-17
17-01-2021_12:19:58_57_2,57,2,2021-01-17
17-01-2021_12:07:08_14_2,14,2,2021-01-17
17-01-2021_18:44:17_64_2,64,2,2021-01-17
17-01-2021_02:27:57_92_1,92,1,2021-01-17
17-01-2021_16:31:19_20_3,20,3,2021-01-17
17-01-2021_18:24:23_73_2,73,2,2021-01-17
17-01-2021_05:15:54_49_2,49,2,2021-01-17
17-01-2021_15:01:37_99_3,99,3,2021-01-17
17-01-2021_10:15:03_72_1,72,1,2021-01-17
17-01-2021_14:18:11_18_2,18,2,2021-01-17
17-01-2021_13:37:26_54_3,54,3,2021-01-17
17-01-2021_14:17:52_82_2,82,2,2021-01-17
17-01-2021_14:18:07_23_2,23,2,2021-01-17
17-01-2021_13:48:56_63_2,63,2,2021-01-17
17-01-2021_15:01:34_59_1,59,1,2021-01-17
18-01-2021_08:26:28_87_3,87,3,2021-01-18
18-01-2021_11:55:25_28_1,28,1,2021-01-18
18-01-2021_16:15:06_42_3,42,3,2021-01-18
18-01-2021_02:15:44_7_1,7,1,2021-01-18
18-01-2021_08:01:17_16_1,16,1,2021-01-18
18-01-2021_23:53:23_65_3,65,3,2021-01-18
18-01-2021_18:28:54_14_2,14,2,2021-01-18
18-01-2021_02:53:17_67_2,67,2,2021-01-18
18-01-2021_15:08:43_91_1,91,1,2021-01-18
18-01-2021_22:31:30_63_3,63,3,2021-01-18
18-01-2021_21:38:21_40_2,40,2,2021-01-18
18-01-2021_10:24:52_93_1,93,1,2021-01-18
18-01-2021_02:56:52_86_3,86,3,2021-01-18
18-01-2021_12:08:10_15_2,15,2,2021-01-18
18-01-2021_05:30:46_79_2,79,2,2021-01-18
18-01-2021_20:13:26_30_1,30,1,2021-01-18
18-01-2021_19:26:20_40_2,40,2,2021-01-18
18-01-2021_15:19:30_82_3,82,3,2021-01-18
18-01-2021_17:43:02_76_1,76,1,2021-01-18
18-01-2021_08:11:10_3_2,3,2,2021-01-18
18-01-2021_08:18:48_93_3,93,3,2021-01-18
18-01-2021_05:58:32_34_3,34,3,2021-01-18
18-01-2021_16:40:28_26_3,26,3,2021-01-18
18-01-2021_13:14:06_52_1,52,1,2021-01-18
18-01-2021_23:27:41_19_1,19,1,2021-01-18
18-01-2021_18:12:04_85_2,85,2,2021-01-18
18-01-2021_03:27:05_71_1,71,1,2021-01-18
18-01-2021_13:01:43_30_3,30,3,2021-01-18
18-01-2021_08:04:10_74_3,74,3,2021-01-18
18-01-2021_09:07:21_60_1,60,1,2021-01-18
18-01-2021_04:51:01_57_2,57,2,2021-01-18
18-01-2021_05:31:37_47_3,47,3,2021-01-18
18-01-2021_14:15:26_1_3,1,3,2021-01-18
18-01-2021_17:54:48_88_3,88,3,2021-01-18
18-01-2021_06:14:02_87_2,87,2,2021-01-18
18-01-2021_02:22:34_28_1,28,1,2021-01-18
18-01-2021_20:23:05_5_2,5,2,2021-01-18
18-01-2021_16:36:27_39_3,39,3,2021-01-18
18-01-2021_01:44:24_89_3,89,3,2021-01-18
19-01-2021_10:27:49_18_1,18,1,2021-01-19
19-01-2021_06:37:06_43_1,43,1,2021-01-19
19-01-2021_11:55:23_66_3,66,3,2021-01-19
19-01-2021_02:44:43_20_1,20,1,2021-01-19
19-01-2021_09:19:44_69_1,69,1,2021-01-19
19-01-2021_03:47:09_63_1,63,1,2021-01-19
19-01-2021_15:39:26_6_2,6,2,2021-01-19
19-01-2021_18:33:08_95_3,95,3,2021-01-19
19-01-2021_06:58:53_31_1,31,1,2021-01-19
19-01-2021_23:57:36_50_2,50,2,2021-01-19
19-01-2021_03:16:09_19_2,19,2,2021-01-19
19-01-2021_10:48:55_79_3,79,3,2021-01-19
19-01-2021_13:01:57_38_2,38,2,2021-01-19
19-01-2021_18:44:17_65_3,65,3,2021-01-19
19-01-2021_15:05:51_74_2,74,2,2021-01-19
19-01-2021_18:13:13_100_1,100,1,2021-01-19
19-01-2021_03:57:50_80_3,80,3,2021-01-19
19-01-2021_03:42:18_27_1,27,1,2021-01-19
20-01-2021_03:02:57_91_3,91,3,2021-01-20
20-01-2021_14:29:02_90_2,90,2,2021-01-20
20-01-2021_21:38:45_22_1,22,1,2021-01-20
20-01-2021_20:45:06_68_1,68,1,2021-01-20
20-01-2021_22:28:42_6_2,6,2,2021-01-20
20-01-2021_17:17:34_31_3,31,3,2021-01-20
20-01-2021_02:54:47_3_1,3,1,2021-01-20
20-01-2021_21:51:29_35_3,35,3,2021-01-20
20-01-2021_20:25:42_29_3,29,3,2021-01-20
20-01-2021_08:51:54_89_1,89,1,2021-01-20
20-01-2021_13:24:53_37_2,37,2,2021-01-20
20-01-2021_06:27:33_96_2,96,2,2021-01-20
20-01-2021_09:34:25_92_1,92,1,2021-01-20
20-01-2021_07:41:12_21_1,21,1,2021-01-20
20-01-2021_23:20:24_93_3,93,3,2021-01-20
20-01-2021_03:18:18_83_3,83,3,2021-01-20
20-01-2021_11:16:42_32_2,32,2,2021-01-20
20-01-2021_01:31:37_79_3,79,3,2021-01-20
20-01-2021_01:18:20_21_3,21,3,2021-01-20
20-01-2021_17:08:50_35_1,35,1,2021-01-20
20-01-2021_19:30:20_34_2,34,2,2021-01-20
20-01-2021_01:16:08_91_1,91,1,2021-01-20
20-01-2021_10:59:04_12_3,12,3,2021-01-20
20-01-2021_14:13:28_63_1,63,1,2021-01-20
20-01-2021_07:04:07_68_1,68,1,2021-01-20
20-01-2021_21:50:45_6_1,6,1,2021-01-20
20-01-2021_05:47:35_33_3,33,3,2021-01-20
20-01-2021_16:50:02_76_2,76,2,2021-01-20
20-01-2021_07:29:53_1_1,1,1,2021-01-20
20-01-2021_22:45:43_1_2,1,2,2021-01-20
20-01-2021_08:27:17_23_1,23,1,2021-01-20
20-01-2021_05:35:19_93_2,93,2,2021-01-20
20-01-2021_22:27:44_22_1,22,1,2021-01-20
20-01-2021_11:45:34_34_1,34,1,2021-01-20
20-01-2021_11:11:21_43_3,43,3,2021-01-20
20-01-2021_10:25:15_18_1,18,1,2021-01-20
20-01-2021_04:25:59_20_2,20,2,2021-01-20
20-01-2021_14:40:16_15_1,15,1,2021-01-20
20-01-2021_05:24:36_17_1,17,1,2021-01-20
20-01-2021_16:45:51_34_1,34,1,2021-01-20
21-01-2021_02:30:44_45_3,45,3,2021-01-21
21-01-2021_21:55:14_77_1,77,1,2021-01-21
21-01-2021_07:54:27_57_2,57,2,2021-01-21
21-01-2021_18:57:35_68_3,68,3,2021-01-21
21-01-2021_18:24:34_3_1,3,1,2021-01-21
21-01-2021_13:50:20_9_3,9,3,2021-01-21
21-01-2021_13:52:03_85_3,85,3,2021-01-21
21-01-2021_10:06:02_30_2,30,2,2021-01-21
21-01-2021_14:10:16_15_1,15,1,2021-01-21
21-01-2021_03:02:13_9_3,9,3,2021-01-21
21-01-2021_06:04:36_74_2,74,2,2021-01-21
21-01-2021_04:55:45_2_3,2,3,2021-01-21
21-01-2021_05:53:03_72_2,72,2,2021-01-21
21-01-2021_04:31:42_88_2,88,2,2021-01-21
21-01-2021_05:33:47_29_2,29,2,2021-01-21
21-01-2021_08:20:11_70_1,70,1,2021-01-21
21-01-2021_23:01:17_84_1,84,1,2021-01-21
21-01-2021_13:23:11_80_2,80,2,2021-01-21
21-01-2021_16:38:30_75_3,75,3,2021-01-21
21-01-2021_04:17:33_64_3,64,3,2021-01-21
21-01-2021_19:17:44_86_2,86,2,2021-01-21
21-01-2021_17:24:07_100_1,100,1,2021-01-21
21-01-2021_23:53:55_57_1,57,1,2021-01-21
21-01-2021_12:02:31_93_3,93,3,2021-01-21
21-01-2021_21:38:30_86_3,86,3,2021-01-21
21-01-2021_04:02:48_19_3,19,3,2021-01-21
21-01-2021_13:15:11_86_3,86,3,2021-01-21
21-01-2021_22:54:55_41_2,41,2,2021-01-21
21-01-2021_10:47:28_61_1,61,1,2021-01-21
21-01-2021_18:57:23_50_2,50,2,2021-01-21
21-01-2021_11:46:07_74_2,74,2,2021-01-21
21-01-2021_17:05:44_16_3,16,3,2021-01-21
21-01-2021_15:38:18_95_1,95,1,2021-01-21
21-01-2021_15:32:14_7_1,7,1,2021-01-21
21-01-2021_09:26:50_39_1,39,1,2021-01-21
21-01-2021_05:10:02_36_3,36,3,2021-01-21
21-01-2021_04:38:38_16_2,16,2,2021-01-21
21-01-2021_08:48:37_49_3,49,3,2021-01-21
21-01-2021_20:01:06_71_1,71,1,2021-01-21
21-01-2021_07:28:59_34_3,34,3,2021-01-21
22-01-2021_03:43:32_51_1,51,1,2021-01-22
22-01-2021_15:45:41_57_3,57,3,2021-01-22
22-01-2021_03:42:29_37_3,37,3,2021-01-22
22-01-2021_09:03:44_56_3,56,3,2021-01-22
22-01-2021_14:14:42_37_2,37,2,2021-01-22
22-01-2021_05:42:28_43_3,43,3,2021-01-22
22-01-2021_23:18:31_78_1,78,1,2021-01-22
22-01-2021_20:49:31_79_3,79,3,2021-01-22
22-01-2021_09:45:55_19_1,19,1,2021-01-22
22-01-2021_07:44:04_6_3,6,3,2021-01-22
22-01-2021_04:14:01_40_3,40,3,2021-01-22
22-01-2021_04:34:40_14_1,14,1,2021-01-22
22-01-2021_17:17:27_51_2,51,2,2021-01-22
22-01-2021_07:17:26_36_3,36,3,2021-01-22
22-01-2021_21:33:02_68_1,68,1,2021-01-22
22-01-2021_12:50:48_83_2,83,2,2021-01-22
22-01-2021_05:10:10_46_1,46,1,2021-01-22
22-01-2021_18:49:24_21_1,21,1,2021-01-22
22-01-2021_21:46:42_4_2,4,2,2021-01-22
22-01-2021_14:04:04_62_1,62,1,2021-01-22
22-01-2021_17:56:11_83_1,83,1,2021-01-22
22-01-2021_05:06:40_81_1,81,1,2021-01-22
22-01-2021_03:27:44_6_3,6,3,2021-01-22
22-01-2021_13:13:42_33_3,33,3,2021-01-22
22-01-2021_14:55:37_40_1,40,1,2021-01-22
22-01-2021_13:25:41_33_1,33,1,2021-01-22
22-01-2021_12:18:10_56_3,56,3,2021-01-22
22-01-2021_12:09:02_17_2,17,2,2021-01-22
22-01-2021_22:04:42_20_2,20,2,2021-01-22
23-01-2021_10:54:52_80_2,80,2,2021-01-23
23-01-2021_11:51:06_60_3,60,3,2021-01-23
23-01-2021_02:09:06_11_3,11,3,2021-01-23
23-01-2021_04:34:19_28_2,28,2,2021-01-23
23-01-2021_11:07:30_40_3,40,3,2021-01-23
23-01-2021_05:37:34_32_3,32,3,2021-01-23
23-01-2021_15:51:54_83_3,83,3,2021-01-23
23-01-2021_20:27:59_25_3,25,3,2021-01-23
23-01-2021_08:02:30_36_3,36,3,2021-01-23
23-01-2021_06:38:20_16_1,16,1,2021-01-23
23-01-2021_07:33:36_16_1,16,1,2021-01-23
23-01-2021_19:10:29_44_2,44,2,2021-01-23
23-01-2021_23:47:09_26_2,26,2,2021-01-23
23-01-2021_11:26:49_18_1,18,1,2021-01-23
23-01-2021_09:17:14_41_1,41,1,2021-01-23
23-01-2021_06:04:25_82_2,82,2,2021-01-23
23-01-2021_16:04:27_53_1,53,1,2021-01-23
23-01-2021_23:38:56_70_3,70,3,2021-01-23
23-01-2021_12:58:17_32_1,32,1,2021-01-23
